videoId,title,channelTitle,channelId,subscriberCount,viewCount,videoCount
https://youtube.com/watch?v=fhqaWiVneVA,【現役エンジニアが厳選】2020年に学ぶべきプログラミング言語トップ3,エンジニアチャンネル,UCMMjv61LfBy5J3AT8Ua0NGQ,86800,5264548,129
https://youtube.com/watch?v=hXND0yzPNFM,【毎日泣いていた】文系・プログラミング未経験からどうやってプログラマーになったのか全てお話します,エンジニアチャンネル,UCMMjv61LfBy5J3AT8Ua0NGQ,86800,5264548,129
https://youtube.com/watch?v=jgyrW4eQlXo,【検証】プログラミングを使うとテレワーク業務は一日のうち何時間サボれるのか？,エンジニアチャンネル,UCMMjv61LfBy5J3AT8Ua0NGQ,86800,5264548,129
https://youtube.com/watch?v=0wvhzkHW97c,【プログラミング講座】第1回 プログラム言語の種類【独り言】,9cubed,UCmNxeRg-IQ14_MOzEzyy3tA,14900,1738951,283
https://youtube.com/watch?v=d-6UoxcKvzA,プログラミングはAIで自動化されるけど、勉強した方が良い話【事実】,マナブ,UCb9h8EpBlGHv9Z896fu4yeQ,494000,58000809,577
https://youtube.com/watch?v=jNS_JNou2aI,LITALICOワンダー プログラミングやってみた！ こうくんねみちゃん,キッズライン♡Kids Line,UCQs-tWGqacJ7vuuJDtXq28w,12100000,9983553017,4958
https://youtube.com/watch?v=c_1B26mdhpc,【未経験から月10万を目指す】プログラミングで副業を始めるためのジャンル選びと必須スキル,東京フリーランス,UCJsEBx7hV04Q02Yz9iAgXuQ,39900,2037245,61
https://youtube.com/watch?v=JLOb4mucsLI,プログラミングができれば仕事に困らない？堀江が語る仕事論とは［PR］,堀江貴文 ホリエモン,UCXjTiSGclQLVVU83GVrRM4w,1170000,252304889,2809
https://youtube.com/watch?v=eRklxu5BhEs,【転職】IT土方を養成するプログラミングスクールからIT業界へ？【第２新卒】,Utsuさん,UC7LnadOwPEGqGnIuwVGfjow,203000,39730150,708
https://youtube.com/watch?v=yBrnuR8YJN4,Rubyはオワコン？「滅びゆく5つのプログラミング言語」に関する所感。,KENTA / 雑食系エンジニアTV,UC_HLK-ksslL-Z_2wiIZDlMg,54900,5467898,232
https://youtube.com/watch?v=8XwG81rHRhU,プログラミングを始める前に知りたかったことトップ３,エンジニアチャンネル,UCMMjv61LfBy5J3AT8Ua0NGQ,86800,5264548,129
https://youtube.com/watch?v=AfweV12r_FE,プログラミング講座 第３回【JavaScriptの書き方】Akichon/あきちょん,Akichonプログラミング講座,UCF2Kl5aL-_vcwaNhUf7YqbA,40200,1459044,132
https://youtube.com/watch?v=mcw_U105ccE,アンパンマン はじめてプログラミング! どの道とおる?アンパンマンドライブカー 知育おもちゃ★サンサンキッズTV★,サンサンキッズTV ・ SUNSUN KIDS TV,UCShFhaDUub-4RZefXJwjQug,921000,1360737363,3205
https://youtube.com/watch?v=eiIEbZKL7MU,【Webプログラミング講座】第1回 Web の仕組みについて【独り言】,9cubed,UCmNxeRg-IQ14_MOzEzyy3tA,14900,1738951,283
https://youtube.com/watch?v=HUZlOEbSP6c,主要プログラミング言語16選！特徴と初心者向けおすすめ度まとめ,セイト先生のWeb・IT塾,UC8IWoNfegB72Q2nT9GJy2zQ,41300,2012132,78
https://youtube.com/watch?v=peOeK58QYlI,志願者は人生経験豊富な20歳!!理想のプログラミングスクールとは?! #071【有坂 2/3】令和の虎,令和の虎CHANNEL,UCTyKZzmKi95wxmCg9rU-j6Q,89800,37626788,773
https://youtube.com/watch?v=z51UcYdiCZM,【Javaプログラミング動画支持率No.1】高評価96.2%！初心者でも絶対分かる勉強講座【未経験からエンジニア】【入門 #1】,UZUZ就活チャンネル l 20代のキャリアをもっと魅力的に!,UCRDj3fsO4eEwh1yHgRoRiww,23500,1910086,349
https://youtube.com/watch?v=ZtuaONvdsts,【無料】プログラミングで稼ぐための「完全学習ロードマップ」を公開します,マナブ,UCb9h8EpBlGHv9Z896fu4yeQ,494000,58000809,577
https://youtube.com/watch?v=jNUVpl4tGgs,はじめてのプログラミングカー,鈴川絢子/Suzukawa Ayako,UCrd9neCNtPkvQukpNTYrP4Q,862000,1279190600,1929
https://youtube.com/watch?v=HV_Dgp-_fgk,【2020年】あなたが知らない最新プログラミング勉強法！初心者の入門には独学？プログラミングスクール？,凡才プログラマーKBOY,UCevPBAKPBSgJIHU-vSeltlw,17200,1665314,239
https://youtube.com/watch?v=LhWkR0nUd1A,ＧＬＩＣＯＤＥ（グリコード） おいしいプログラミング,Glico Japan江崎グリコ 公式,UCjOUSmVmac__ZKBSXIeWxlA,71400,129193961,444
https://youtube.com/watch?v=I1brIgebG84,【初心者必見】あなたの勉強の順番は間違ってる！プログラミング言語は後回しにすべし！【エンジニアになる勉強法】,凡才プログラマーKBOY,UCevPBAKPBSgJIHU-vSeltlw,17200,1665314,239
https://youtube.com/watch?v=ggV3ANAXDy8,プログラミングを「始める前に」知りたかったよくある間違いトップ4,エンジニアチャンネル,UCMMjv61LfBy5J3AT8Ua0NGQ,86800,5264548,129
https://youtube.com/watch?v=c57BLdiC9RE,[プログラミング]マリオの１－１を完コピしてみた,ハルポップのゲーム,UCmGDDIY4Q3x7mh8kgRShXRQ,4800,2699680,58
https://youtube.com/watch?v=zfe-RkpShAg,【プログラミング初心者必見】HTML/CSSから勉強し始めてはいけない理由,セイト先生のWeb・IT塾,UC8IWoNfegB72Q2nT9GJy2zQ,41300,2012132,78
