videoId,title,channelTitle,channelId,subscriberCount,viewCount,videoCount
https://youtube.com/watch?v=xzd1TAd9tjA,【MV】君の笑顔は宇宙一！／ かにちゃん【オリジナル曲】,かにちゃんねる,UC6Tv4hvzGHvuqHIOoibCI8A,132000,34319519,187
https://youtube.com/watch?v=tQiRr5536zk,ひとりカラオケしてたら何者かに乱入されました…。,スマイリー,UCNFhaCR_nid2XbqdFNgLoWA,1260000,743186956,835
https://youtube.com/watch?v=70uayrMEof0,可愛過ぎて何かに目覚めそうになる&quot;ポケモン擬人化&quot;イラスト【プロ絵師が描いてみた！】【ポケモン剣盾/ポケットモンスター ソード・シールド】,なつめさんち,UCuSRzuQayUyETYvmE-78eVQ,608000,136405928,271
https://youtube.com/watch?v=LuujSkqDKQU,【小学生？】Adoさんの「踊」を歌う凸者が超絶かっこよすぎたｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,かにちゃんねる,UC6Tv4hvzGHvuqHIOoibCI8A,132000,34319519,187
https://youtube.com/watch?v=HZYY2aI4onk,【マインクラフト】何年ぶりかにこいつが青鬼やります ~青隠~ #70,らっだぁ,UClNdVSK1uy2xFHTaXZYXopw,743000,623939243,1515
https://youtube.com/watch?v=bcVqZBLQW3Q,【衝撃】泳がせ釣りで、重い何かに引っ張られる！,ちぬ子,UCK08EwZdNulheX2X0I1fsxQ,251000,41010318,121
https://youtube.com/watch?v=3akEgXYyTqc,大豪邸のどこかに先輩のiPhone隠したったwwwwwwwww,肉チョモランマ,UCfleuaM45FPQOfVK8XSheDA,403000,166345084,353
https://youtube.com/watch?v=PI2d2MjcaB0,スタジオのどこかにiPhoneを隠しました、、、探偵ごっこしながら謎解きクイズやってみた！【寸劇】,ボンボンTV,UC6VSFaHYbR-bhNer7DXxGNQ,2170000,4331558798,6549
https://youtube.com/watch?v=P7lgFSROjeA,童話APEX昔話～さるかに合戦～,めぐみちゃんだよ!,UCe33NIg6hC9vNq2NluwFh9g,212000,53014779,105
https://youtube.com/watch?v=X-lAk0h8dMc,【ゆっくり茶番】霊夢が何者かにさらわれた！？,ゆっくりクウカイ,UCwtIeMyWUgTT6toKnaHXzDg,103000,48034234,180
https://youtube.com/watch?v=WkkIMh6nYFw,【絶景メシ】有明海の絶景で牡蠣バーベキュー【釜めし】【カキフライ】【かに汁】【竹崎かに】【勇栄丸】【牡蠣小屋】【オーシャンビュー】【うんまっ！】,はなわチャンネル,UCLwK1tQzsFD8AUlYylNuwug,368000,140547088,253
https://youtube.com/watch?v=9pR1YWvUg60,どこかに実在するかもしれない人智を超越した怪物5選,キリン【考察系youtuber】,UCZ6AXSKWO2AIi5RkSRlPP2A,1800000,1012068122,1305
https://youtube.com/watch?v=uIKzWAxLgmw,【神回】Adoさんの「踊」を歌う凸者のクオリティがやばすぎたｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ,かにちゃんねる,UC6Tv4hvzGHvuqHIOoibCI8A,132000,34319519,187
